prompt,ground_truth,prediction,region,f1_score,substring_accuracy,judge_score
Nombre del autor de Boletin del Museo Nacional de Chile es,Museo Nacional de Chile,":
El autor del **Boletín del Museo Nacional de Chile**",latam,0.6153846153846153,1,0.0
Lugar de publicación de Boletin del Museo Nacional de Chile es,Santiago de Chile,:  A) Santiago B) Valparaíso C) Concepción,latam,0.2222222222222222,0,0.0
Reemplazado por de Boletin del Museo Nacional de Chile es,"Boletin del Museo Nacional, Santiago de Chile","la primera parte del artículo, y el segundo parte es el resumen.",latam,0.10526315789473685,0,0.0
Idioma de la obra o del nombre de Boletin del Museo Nacional de Chile es,español,el idioma de la obra o del nombre de Boletin del Muse,latam,0.0,0,0.0
Categoría en Commons de Boletin del Museo Nacional de Chile es,Boletín del Museo Nacional de Chile,"una categoría de Commons, la base de datos de imágenes libres de derechos",latam,0.10526315789473684,0,0.0
Título de Boletín de Biodiversidad de Chile es,Boletín de Biodiversidad de Chile,"un título de boletín de biodiversidad de Chile, como un",latam,0.6666666666666666,1,0.0
Título de Boletín de Biodiversidad de Chile es,Boletín de biodiversidad de Chile,el nombre del boletín de la Sociedad Chilena de Ci,latam,0.4,0,0.0
Licencia de Boletín de Biodiversidad de Chile es,Creative Commons Atribución/Reconocimiento-NoComercial,una aplicación para visualizar y descargarse datos de biodiversidad de,latam,0.0,0,0.0
Editorial de Boletín de Biodiversidad de Chile es,Centro de Estudios en Biodiversidad,una organización sin fines de lucro y está integrada por profesionales y,latam,0.11764705882352941,0,0.0
Idioma de la obra o del nombre de Boletín del Museo Nacional de Historia Natural de Chile es,español,"el español, por lo tanto, el idioma de la obra es el",latam,0.15384615384615385,1,0.0
Campo de trabajo de Boletín del Museo Nacional de Historia Natural de Chile es,botánica,"un programa de divulgación científica, que nace con el objetivo",latam,0.0,0,0.0
Título de Boletín del Museo Nacional de Historia Natural de Chile es,"Boletin del Museo Nacional de Historia Natural, Santiago de Chile",una publicación periódica que se edita desde 193,latam,0.0,0,0.0
Título de Boletín del Museo Nacional de Historia Natural de Chile es,Boletín del Museo Nacional de Historia Natural,"la palabra ""Boletín"" o ""Boletín del Museo",latam,0.42857142857142855,0,0.0
Reemplaza a de Boletín del Museo Nacional de Historia Natural de Chile es,"Boletin del Museo Nacional, Santiago de Chile",el nuevo director del Museo de la Naturaleza y el Hombre (,latam,0.33333333333333326,0,0.0
"Título de Boletin del Museo Nacional, Santiago de Chile es","Boletin del Museo Nacional, Santiago de Chile","el título del boletín del Museo Nacional, Santiago de Chile,",latam,0.7058823529411764,0,0.0
"Título de Boletin del Museo Nacional, Santiago de Chile es",Boletín del Museo Nacional,"""Boletín del Museo Nacional"" y el número de la edición",latam,0.5714285714285715,1,0.0
"Reemplaza a de Boletin del Museo Nacional, Santiago de Chile es",Boletin del Museo Nacional de Chile,"un boletín informativo del Museo Nacional de Chile, publicado",latam,0.6666666666666667,0,0.0
"Reemplazado por de Boletin del Museo Nacional, Santiago de Chile es",Boletín del Museo Nacional de Historia Natural de Chile,el título del libro de poesía de un autor chileno.,latam,0.3157894736842105,0,0.0
"Idioma de la obra o del nombre de Boletin del Museo Nacional, Santiago de Chile es",español,"el idioma original de la obra, y el idioma del nombre del",latam,0.0,0,0.0
Idioma de la obra o del nombre de La Voz de Chile es,español,": 
La Voz de Chile es un periódico chileno",latam,0.0,0,0.0
Miembro de de Federación de Tenis de Chile es,Confederación Sudamericana de Tenis,el título que recibe un jugador que ha completado el proceso de form,latam,0.11764705882352941,0,0.0
Nombre en la lengua nativa de Federación de Tenis de Chile es,Federación de Tenis de Chile,"""Federación de Tenis de Chile"", pero si se refiere",latam,0.7142857142857143,1,0.0
Bolsa de valores de Sociedad Química y Minera de Chile es,Bolsa de Comercio de Santiago,"el nombre del mercado bursátil chileno, que opera bajo",latam,0.0,0,0.0
Ubicación de la sede de Sociedad Química y Minera de Chile es,Santiago de Chile,": 

La sede de la Sociedad Química y Minera de",latam,0.16666666666666666,0,0.0
Forma jurídica de Sociedad Química y Minera de Chile es,sociedad anónima,":

La forma jurídica de la Sociedad Química y Min",latam,0.1818181818181818,0,0.0
Categoría en Commons de Sociedad Química y Minera de Chile es,Sociedad Quimica y Minera de Chile,un espacio de publicación de contenido en el que se pueden subir documentos,latam,0.10526315789473684,0,0.0
Identificador Crunchbase de una organización de Sociedad Química y Minera de Chile es,sociedad-quimica-y-minera-sqm,": 

¿Cuál es el identificador Crunchbase de la Sociedad",latam,0.0,0,0.0
Propiedad de de Selección femenina de balonmano de Chile es,Federación Chilena de Balonmano,"un equipo de balonmano femenino profesional chileno,",latam,0.36363636363636365,0,0.0
Categoría en Commons de Gendarmería de Chile es,Gendarmería de Chile,una categoría en el sitio Wikimedia Commons para imágenes de la Gendarmería,latam,0.26666666666666666,0,0.0
Categoría principal del tema de Gendarmería de Chile es,Categoría:Gendarmería de Chile,":
A. Seguridad nacional y defensa
B. Seguridad pública",latam,0.0,0,0.0
Ubicación de la sede de Gendarmería de Chile es,Santiago de Chile,"en la Avenida del Ejército, 247, Reg",latam,0.0,0,0.0
Lealtad de Gendarmería de Chile es,Ministerio de Justicia y Derechos Humanos de Chile,un libro de historia de Chile que aborda el tema de la institución,latam,0.2857142857142857,0,0.0
Logotipo de Gendarmería de Chile es,Escudo Gendarmería de Chile 2019.png,un logotipo que representa a la institución. El logotipo,latam,0.0,0,0.0
Nombre oficial de Gendarmería de Chile es,Gendarmería de Chile,"la Policía de Investigaciones, también conocida como PDI. La",latam,0.16666666666666666,0,0.0
Texto del lema de Gendarmería de Chile es," Labor Omnia Vincit Improbus (El trabajo constante todo lo vence) (lema vigente)   Deus Patria Lex (Dios, Patria, Ley) (lema original)",":
""La Gendarmería Nacional es un organismo militar de la",latam,0.0,0,0.0
Cargo ocupado por el dirigente de Gendarmería de Chile es,Director Nacional de Gendarmería de Chile,"vacante desde 2017, cuando se lo retiró del",latam,0.0,0,0.0
Imagen de Gendarmería de Chile es,"Dirección Nacional de Gendarmería, Santiago 20231020.jpg",la palabra que buscaba. ¿Me puede dar algunas imágenes de esa instit,latam,0.1111111111111111,0,0.0
Categoría principal del tema de Ministerio de Educación de Chile es,Categoría:Ministerio de Educación de Chile,":

A) Formación de docentes
B) Educación superior
C",latam,0.3076923076923077,0,0.0
Situado en la entidad territorial administrativa de Ministerio de Educación de Chile es,Santiago de Chile,"un organismo de carácter público, descentralizado, autónomo,",latam,0.2,0,0.0
Cargo ocupado por el dirigente de Ministerio de Educación de Chile es,ministro de Educación de Chile,el cargo que está vacante desde 2018. La vac,latam,0.0,0,0.0
Ubicación de la sede de Ministerio de Educación de Chile es,Comuna de Santiago,"en la capital del país, que es Santiago.  La sede está ubic",latam,0.13333333333333333,0,0.0
Filial de Ministerio de Educación de Chile es,Consejo de Monumentos Nacionales,"una organización dedicada a la educación de jóvenes, adultos y adultos mayores.",latam,0.125,0,0.0
Filial de Ministerio de Educación de Chile es,Subsecretaría de Educación de Chile,un proyecto de aprendizaje basado en el desarrollo del pensamiento cr,latam,0.12500000000000003,0,0.0
Filial de Ministerio de Educación de Chile es,Subsecretaría de Educación Superior de Chile,un organismo encargado de la supervisión de la educación básica y,latam,0.3529411764705882,0,0.0
Filial de Ministerio de Educación de Chile es,Subsecretaría de Educación Parvularia,"el Ministerio de Educación de Chile, con base en Santiago, Chile.",latam,0.26666666666666666,0,0.0
Filial de Ministerio de Educación de Chile es,Junta Nacional de Auxilio Escolar y Becas,un sistema de gestión de información educativa que permite a los usuarios gestionar,latam,0.1,0,0.0
Filial de Ministerio de Educación de Chile es,Superintendencia de Educación,una institución educativa con un enfoque en el desarrollo integral de,latam,0.14285714285714288,0,0.0
Filial de Ministerio de Educación de Chile es,Superintendencia de Educación Superior,un ministerio encargado de la educación en Chile. En el caso,latam,0.26666666666666666,0,0.0
Identificador name-suggestion-index de Ministerio de Educación de Chile es,ministeriodeeducacion-5e33f0,10000000110315,latam,0.0,0,0.0
"Imagen de Mandarin Oriental, Santiago de Chile es","Mandarin Oriental, Las Condes, Santiago 20230305 01.jpg",el destino elegido para celebrar el 20 aniversario de,latam,0.0,0,0.0
"Categoría en Commons de Mandarin Oriental, Santiago de Chile es","Mandarin Oriental, Santiago de Chile","un hotel de lujo ubicado en la capital de Chile, Santiago.",latam,0.37499999999999994,0,0.0
"Estrellas de un hotel de Mandarin Oriental, Santiago de Chile es",hotel de 5 estrellas,un hotel de lujo que ofrece una experiencia única en el corazón de la,latam,0.22222222222222224,0,0.0
"Situado en la dirección postal de Mandarin Oriental, Santiago de Chile es","Avenida Presidente Kennedy 4601, 7560994 Las Condes, Santiago",el hotel más emblemático de la capital chilena. Es un hotel,latam,0.0,0,0.0
Imagen de Hospital Clínico de la Universidad de Chile es,"Hospital Clínico de la Universidad de Chile, Independencia, Santiago 20230817 06.jpg","un hospital de referencia nacional e internacional, que ofrece servicios de alta complej",latam,0.24999999999999994,0,0.0
Situado en la entidad territorial administrativa de Hospital Clínico de la Universidad de Chile es,Santiago de Chile,el primer hospital de enseñanza del país y uno de los más importantes,latam,0.125,0,0.0
Afiliación de Hospital Clínico de la Universidad de Chile es,Universidad de Chile,"el Hospital Clínico de la Universidad de Chile, que es un hospital",latam,0.4,1,0.0
Categoría en Commons de Hospital Clínico de la Universidad de Chile es,Hospital Clínico de la Universidad de Chile,"una categoría de la base de datos de imágenes de Wikipedia, el cual está",latam,0.2857142857142857,0,0.0
Propiedad de de selección de fútbol sub-17 de Chile es,Federación de Fútbol de Chile,el fútbol de la selección de fútbol sub,latam,0.4615384615384615,0,0.0
Logotipo de selección de fútbol sub-17 de Chile es,Federación de Fútbol de Chile logo.svg,el símbolo de la selección de fútbol sub-,latam,0.42857142857142855,0,0.0
Deporte de Selección femenina de baloncesto de Chile es,baloncesto,"la selección femenina de baloncesto de Chile, que representa",latam,0.19999999999999998,1,0.0
Categoría principal del tema de Sendero de Chile es,Categoría:Senderismo en Chile,":
A. Geografía física
B. Geografía humana
C",latam,0.0,0,0.0
Categoría en Commons de Universidad Adventista de Chile es,Universidad Adventista de Chile,"un espacio que permite compartir recursos educativos y de investigación, en el que",latam,0.11764705882352941,0,0.0
Imagen de Universidad Adventista de Chile es,Casino Universidad Adventista de Chile.jpg,"una institución educativa con sede en Santiago, Chile. Su misión",latam,0.0,0,0.0
Nombre de usuario de Twitter (X) de Universidad Adventista de Chile es,unachaldia,"@unadventista. La Universidad Adventista de Chile, también conoc",latam,0.0,0,0.0
Categoría principal del tema de pueblos indígenas de Chile es,Categoría:Pueblos indígenas de Chile,Categoría principal del tema de pueblos indígen,latam,0.18181818181818182,0,0.0
Subclase de de pueblos indígenas de Chile es,pueblos indígenas de Sudamérica,"el llamado ""Mapuche"", cuya lengua es el ""Map",latam,0.0,0,0.0
Imagen de Universidad de Chile es,Combinación Lineas 1 y 3.jpg,"la primera institución del país en recibir el sello de ""Sosten",latam,0.0,0,0.0
Situado en la entidad territorial administrativa de Universidad de Chile es,Comuna de Santiago,un edificio de 3 pisos construido en el año 1,latam,0.15384615384615383,0,0.0
Línea de ferrocarril de Universidad de Chile es,línea 1 del Metro de Santiago,una línea de la Red de Ferrocarriles de Santiago que conecta,latam,0.3529411764705882,0,0.0
Línea de ferrocarril de Universidad de Chile es,línea 3 del Metro de Santiago,un proyecto de construcción de una línea de ferrocarril en la capital,latam,0.2222222222222222,0,0.0
Nombrado en referencia a de Universidad de Chile es,Universidad de Chile,"el siguiente: 1. El ""Fútbol Universitario",latam,0.0,0,0.0
Logotipo de Universidad de Chile es,Metro Universidad de Chile.png,"un logotipo de color azul y blanco, que representa una est",latam,0.13333333333333333,0,0.0
Logotipo de Universidad de Chile es,Cenefa antigua Metro Universidad de Chile.png,"un logotipo que representa a la Universidad de Chile, que es una",latam,0.2222222222222222,0,0.0
Logotipo de Universidad de Chile es,Cenefa Metro Universidad de Chile.png,"un logotipo que representa a la Universidad de Chile, una institución",latam,0.25000000000000006,0,0.0
Logotipo de Universidad de Chile es,Cenefa Metro Universidad de Chile L3.png,"un logotipo de color azul, con una forma de un cu",latam,0.11764705882352942,0,0.0
Estación adyacente de Universidad de Chile es,La Moneda,La estación de metro más cercana a la Universidad de Chile es,latam,0.14285714285714285,0,0.0
Estación adyacente de Universidad de Chile es,Santa Lucía,la estación de metro de la línea 2 (L2) que,latam,0.0,0,0.0
Estación adyacente de Universidad de Chile es,Plaza de Armas,"la Estación Central, que está en el centro de la ciudad. How",latam,0.13333333333333333,0,0.0
Estado de uso de Universidad de Chile es,en funcionamiento,un buen ejemplo de cómo un lugar puede ser un espacio de aprendizaje,latam,0.0,0,0.0
Red de transporte de Universidad de Chile es,Metro de Santiago,un sistema de transporte urbano que cubre la ciudad de Santiago y el,latam,0.25,0,0.0
Idioma de la obra o del nombre de Revista médica de Chile es,español,el idioma de la publicación. The Spanish version of the title is,latam,0.0,0,0.0
Título de Revista médica de Chile es,Revista Médica de Chile,"una revista médica que se publica desde 1920,",latam,0.3333333333333333,0,0.0
Editorial de Revista médica de Chile es,Sociedad Médica de Santiago,"una revista médica de acceso abierto, publicada por la Sociedad",latam,0.4285714285714285,0,0.0
Categoría relacionada con la lista de Anexo:Futbolistas de la selección de fútbol de Chile es,Categoría:Futbolistas de la selección de fútbol de Chile,": 

A) Deportes
B) Deportes - F",latam,0.0,0,0.0
Deporte de Federación de Básquetbol de Chile es,baloncesto,un deporte de equipo que se practica en una cancha de bal,latam,0.0,0,0.0
Miembro de de Federación de Rugby de Chile es,Sudamérica Rugby,el organismo que regula el rugby en Chile. La Federación de,latam,0.15384615384615385,0,0.0
Ubicación de la sede de Federación de Rugby de Chile es,Santiago de Chile,":
La Federación de Rugby de Chile está ubicada en la ciudad de",latam,0.26666666666666666,0,0.0
Nombre oficial de Federación de Rugby de Chile es,Federación de Rugby de Chile,: La Federación de Rugby de Chile (FRC) es la entidad,latam,0.6666666666666666,1,0.0
Título de Boletin epidemiologico de Chile es,Boletín epidemiológico de Chile,"""Boletín Epidemiológico de Chile"" y su código es ""BO",latam,0.6153846153846153,1,0.0
Idioma de la obra o del nombre de Boletin epidemiologico de Chile es,español,"el español, por lo tanto el idioma de la entrada debe ser el",latam,0.14285714285714288,1,0.0
Título de Archivos de la Sociedad de Cirujanos de Chile es,Archivos de la Sociedad de Cirujanos de Chile,un título que se otorga a quienes obtengan el título de Cir,latam,0.1,0,0.0
Idioma de la obra o del nombre de Archivos de la Sociedad de Cirujanos de Chile es,español,":
Idioma de la obra o del nombre de Archivos de la",latam,0.0,0,0.0
"Título de Archivos. Sociedad de Cirujanos de Hospital, Santiago de Chile es","Archivos. Sociedad de Cirujanos de Hospital, Santiago de Chile",el título de un artículo. ¿Qué significa cada parte? El título de,latam,0.1904761904761905,0,0.0
"Título de Archivos. Sociedad de Cirujanos de Hospital, Santiago de Chile es",Archivos de la Sociedad de Cirujanos de Hospital,el título de un archivo. ¿Qué significa cada parte del título? El,latam,0.1,0,0.0
"Idioma de la obra o del nombre de Archivos. Sociedad de Cirujanos de Hospital, Santiago de Chile es",español,el idioma original de la obra. El nombre de Archivos. Soc,latam,0.0,0,0.0
Situado en la entidad territorial administrativa de Facultad de Gobierno de la Universidad de Chile es,Santiago de Chile,un espacio de desarrollo y aprendizaje de la ciudadanía y el,latam,0.14285714285714288,0,0.0
Imagen de Facultad de Gobierno de la Universidad de Chile es,"Facultad de Gobierno Universidad de Chile, Santiago 20230417.jpg","la imagen de la Facultad de Gobierno de la Universidad de Chile,",latam,0.6,0,0.0
Categoría en Commons de Facultad de Gobierno de la Universidad de Chile es,"Facultad de Gobierno, Universidad de Chile","un espacio de contenido libre y de dominio público, con material que se",latam,0.21052631578947367,0,0.0
Imagen de Norte Chico de Chile es,La Serena Coquimbo 2011.jpg,"el nombre de una empresa de Chile, la cual se dedica a la",latam,0.11764705882352941,0,0.0
Imagen de Sublevación de la Escuadra de Chile es,Bombardeo de Coquimbo 1931.jpg,un mural que se encuentra en la Plaza de la Constitución (Plaza,latam,0.125,0,0.0
Cargo ocupado por el dirigente de Ministerio de Minería de Chile es,ministro de Minería de Chile,el de presidente de la Comisión de Asuntos Mineros del Consejo,latam,0.25000000000000006,0,0.0
Filial de Ministerio de Minería de Chile es,Servicio Nacional de Geología y Minería de Chile,un instituto de investigación que se encarga de estudiar y promover,latam,0.3157894736842105,0,0.0
Situado en la entidad territorial administrativa de Ministerio de Minería de Chile es,Comuna de Santiago,un organismo encargado de velar por el cumplimiento de las,latam,0.15384615384615383,0,0.0
Organización matriz de Ministerio de Salud de Chile es,Gobierno de Chile,": a) 24 regiones, 35 comisar",latam,0.0,0,0.0
Filial de Ministerio de Salud de Chile es,Instituto Nacional del Tórax,"un hospital de nivel 2, que atiende la zona de la",latam,0.0,0,0.0
Filial de Ministerio de Salud de Chile es,Subsecretaría de Redes Asistenciales de Chile,una organización sin fines de lucro que busca promover el bienestar de,latam,0.2222222222222222,0,0.0
Filial de Ministerio de Salud de Chile es,Subsecretaría de Salud Pública de Chile,"un instituto de investigación en salud, que tiene como objetivo principal investigar",latam,0.2222222222222222,0,0.0
Filial de Ministerio de Salud de Chile es,Central de Abastecimiento del Sistema Nacional de Servicios de Salud,"el lugar donde se puede obtener información sobre el sistema de salud del país,",latam,0.3333333333333333,0,0.0
Filial de Ministerio de Salud de Chile es,Instituto de Salud Pública de Chile,un sitio web que ofrece información sobre la salud. Su sitio web está en,latam,0.1,0,0.0
Cargo ocupado por el dirigente de Ministerio de Salud de Chile es,ministro de Salud de Chile,el que se encuentra en la búsqueda de un nuevo director. El cargo de,latam,0.21052631578947364,0,0.0
Ubicación de la sede de Ministerio de Salud de Chile es,Comuna de Santiago,"en: 

La sede del Ministerio de Salud de Chile se encuentra",latam,0.14285714285714288,0,0.0
Cargo ocupado por el dirigente de Ministerio de Defensa Nacional de Chile es,ministro de Defensa Nacional de Chile,el que se encuentra en la actualidad en el cargo de Presidente del,latam,0.10526315789473684,0,0.0
Filial de Ministerio de Defensa Nacional de Chile es,Subsecretaría de Defensa de Chile,"el Ministerio de Defensa Nacional de Chile, que es responsable de la",latam,0.47058823529411764,0,0.0
Filial de Ministerio de Defensa Nacional de Chile es,Subsecretaría de Investigaciones de Chile,"el Ministerio de Defensa Nacional de Chile, el cual se encarga",latam,0.37499999999999994,0,0.0
Filial de Ministerio de Defensa Nacional de Chile es,Subsecretaría de Carabineros de Chile,"el Ministerio de Defensa Nacional de Chile, que fue creado el",latam,0.37499999999999994,0,0.0
Filial de Ministerio de Defensa Nacional de Chile es,Estado Mayor Conjunto de la Defensa de Chile,"el órgano encargado de la administración, organización y operación",latam,0.23529411764705882,0,0.0
Imagen de Ministerio de Defensa Nacional de Chile es,"Edificio del Ministerio de Defensa Nacional, Santiago 20220625.jpg",el título de una obra de arte de un artista chileno contempor,latam,0.1,0,0.0
Imagen de la bandera de Ministerio de Defensa Nacional de Chile es,Bandera del ministro de Defensa de Chile.svg,"la bandera del Ministerio de Defensa Nacional de Chile, es un",latam,0.5555555555555556,0,0.0
Identificador LinkedIn de empresa de Ministerio de Defensa Nacional de Chile es,ministerio-de-defensa-nacional---chile,": 

El identificador de LinkedIn de la **Ministerio de Def",latam,0.0,0,0.0
Ubicación de la sede de Ministerio de Obras Públicas de Chile es,Comuna de Santiago,":

La sede del Ministerio de Obras Públicas de Chile está ubic",latam,0.14285714285714288,0,0.0
Cargo ocupado por el dirigente de Ministerio de Obras Públicas de Chile es,ministro de Obras Públicas de Chile,"el que busca cubrir el exministro de Hacienda, José",latam,0.13333333333333333,0,0.0
Filial de Ministerio de Obras Públicas de Chile es,Subsecretaría de Obras Públicas de Chile,el encargado de la infraestructura de transporte del país. El,latam,0.25,0,0.0
Identificador en Facebook de Ministerio de Obras Públicas de Chile es,MinisteriodeObrasPublicasChile,: 1103787730377,latam,0.0,0,0.0
Identificador LinkedIn de empresa de Ministerio de Obras Públicas de Chile es,ministerioobraspublicas,: 1000013700111,latam,0.0,0,0.0
Cargo ocupado por el dirigente de Ministerio de Transportes y Telecomunicaciones de Chile es,ministro de Transportes y Telecomunicaciones de Chile,el que se encuentra en el centro de la atención de la sociedad chil,latam,0.19047619047619047,0,0.0
Filial de Ministerio de Transportes y Telecomunicaciones de Chile es,Subsecretaría de Telecomunicaciones de Chile,un organismo público encargado de la regulación y control del sector,latam,0.12500000000000003,0,0.0
Filial de Ministerio de Transportes y Telecomunicaciones de Chile es,Subsecretaría de Transportes de Chile,un organismo encargado de regular la actividad de los transportes ter,latam,0.37499999999999994,0,0.0
Filial de Ministerio de Transportes y Telecomunicaciones de Chile es,Junta de Aeronáutica Civil,un organismo encargado de regular y supervisar el sector de,latam,0.14285714285714288,0,0.0
Filial de Ministerio de Transportes y Telecomunicaciones de Chile es,Empresa de los Ferrocarriles del Estado,una institución que se encarga de la supervisión de la infraestruct,latam,0.11764705882352942,0,0.0
Filial de Ministerio de Transportes y Telecomunicaciones de Chile es,Metro de Santiago,un organismo encargado de regular y supervisar el sector de,latam,0.15384615384615383,0,0.0
Filial de Ministerio de Transportes y Telecomunicaciones de Chile es,Comisión Nacional de Seguridad de Tránsito,"una empresa pública que ofrece servicios de transporte aéreo, marítimo",latam,0.125,0,0.0
Imagen de Ministerio de Transportes y Telecomunicaciones de Chile es,"Edificio del Ministerio de Transportes y Telecomunicaciones, Santiago 20230521.jpg",el lugar donde se encuentra el edificio del ministerio. El ministerio,latam,0.3,0,0.0
Categoría principal del tema de clima de Chile es,Categoría:Clima de Chile,"la variabilidad climática. How do you say this in Spanish?

La",latam,0.0,0,0.0
Cargo ocupado por el dirigente de Ministerio de Hacienda de Chile es,ministro de Hacienda de Chile,"el de:
A. Ministro de Hacienda
B. President",latam,0.6153846153846154,0,0.0
Logotipo de Ministerio de Hacienda de Chile es,LogoHacienda.png,"un logotipo de color azul, con el texto ""Minister",latam,0.0,0,0.0
Ubicación de la sede de Ministerio de Hacienda de Chile es,Comuna de Santiago,"en la Avenida del Ejército, 1000,",latam,0.0,0,0.0
Filial de Ministerio de Hacienda de Chile es,Dirección de Presupuestos de Chile,un tipo de documento que puede ser solicitado por cualquier ciudadano chil,latam,0.11764705882352941,0,0.0
Filial de Ministerio de Hacienda de Chile es,Subsecretaría de Hacienda de Chile,un organismo encargado de la administración y control del sistema de,latam,0.25000000000000006,0,0.0
Filial de Ministerio de Hacienda de Chile es,Superintendencia de Bancos e Instituciones Financieras de Chile,un organismo encargado de la administración del sistema de pensiones,latam,0.22222222222222224,0,0.0
Filial de Ministerio de Hacienda de Chile es,Servicio de Impuestos Internos,una empresa que se dedica a la producción y comercialización de productos de,latam,0.11764705882352941,0,0.0
Filial de Ministerio de Hacienda de Chile es,Servicio Nacional de Aduanas,"un portal que ofrece información sobre el sistema tributario de Chile, y",latam,0.125,0,0.0
Filial de Ministerio de Hacienda de Chile es,Tesorería General de la República,una organización sin fines de lucro que apoya la implementación de polít,latam,0.23529411764705882,0,0.0
Filial de Ministerio de Hacienda de Chile es,Unidad de Análisis Financiero,"una empresa dedicada a la producción, distribución y comercialización de productos",latam,0.13333333333333333,0,0.0
Filial de Ministerio de Hacienda de Chile es,Banco del Estado de Chile,el responsable de la administración y ejecución del presupuesto del Estado ch,latam,0.35294117647058826,0,0.0
Filial de Ministerio de Hacienda de Chile es,Superintendencia de Valores y Seguros de Chile,un portal web de información tributaria que ofrece información general sobre el sistema,latam,0.1,0,0.0
Filial de Ministerio de Hacienda de Chile es,Comisión para el Mercado Financiero,un centro de investigación y análisis económico que se encarga de estudiar y,latam,0.0,0,0.0
Nombre de usuario de Twitter (X) de Ministerio de Hacienda de Chile es,Min_Hacienda,@HaciendaChile. ¿Cuál es el nombre de usuario,latam,0.0,0,0.0
Imagen de Ministerio de Hacienda de Chile es,"Ministerio de Hacienda, Santiago 20200306 01.jpg",la que se utiliza para este proyecto. No se permite el uso comercial de,latam,0.1,0,0.0
Nombre de usuario de Instagram de Ministerio de Hacienda de Chile es,ministeriodehacienda,": MinisterioHaciendaChile
El nombre de usuario de Instagram",latam,0.0,0,0.0
Identificador en Facebook de Ministerio de Hacienda de Chile es,Hacienda.cl,el siguiente: 10005617799,latam,0.0,0,0.0
"Situado en la entidad territorial administrativa de Ministerio de Economía, Fomento y Turismo de Chile es",Santiago de Chile,una empresa pública con el rol de operar y administrar el sistema de,latam,0.125,0,0.0
"Cargo ocupado por el dirigente de Ministerio de Economía, Fomento y Turismo de Chile es","ministro de Economía, Fomento y Turismo de Chile","el cargo de Presidente del Consejo de Ministros, el cual está",latam,0.2105263157894737,0,0.0
"Filial de Ministerio de Economía, Fomento y Turismo de Chile es",Servicio Nacional de Pesca y Acuicultura,"un ministerio que se encarga del desarrollo económico, promoción del",latam,0.0,0,0.0
"Filial de Ministerio de Economía, Fomento y Turismo de Chile es",Corporación de Fomento de la Producción.,un organismo encargado de la gestión de los recursos del Estado para,latam,0.3333333333333333,0,0.0
Categoría principal del tema de Ministerio de Relaciones Exteriores de Chile es,Categoría:Ministerio de Relaciones Exteriores de Chile,": Ministerio de Relaciones Exteriores de Chile

La categorización",latam,0.7142857142857143,0,0.0
Logotipo de Ministerio de Relaciones Exteriores de Chile es,LogoRelacionesExteriores.png,el logotipo del Ministerio de Relaciones Exteriores de Chile,latam,0.0,0,0.0
Imagen de Ministerio de Relaciones Exteriores de Chile es,"Edificio José Miguel Carrera, Santiago 20200306 02.jpg","la foto del día de hoy, que nos muestra un poco de lo que",latam,0.0,0,0.0
Cargo ocupado por el dirigente de Ministerio de Relaciones Exteriores de Chile es,ministro de Relaciones Exteriores de Chile,de alto nivel y su cargo se llama...? El cargo ocupado por,latam,0.1111111111111111,0,0.0
Ubicación de la sede de Ministerio de Relaciones Exteriores de Chile es,Comuna de Santiago,"en:
La sede del Ministerio de Relaciones Exteriores de Chile",latam,0.15384615384615383,0,0.0
Filial de Ministerio de Relaciones Exteriores de Chile es,Dirección Nacional de Fronteras y Límites del Estado,el organismo encargado de la representación diplomática y consular,latam,0.23529411764705882,0,0.0
Categoría principal del tema de música de Chile es,Categoría:Música de Chile,"el género de la música chilena, incluyendo la música popular",latam,0.15384615384615383,0,0.0
Subclase de de música de Chile es,Música de América del Sur,"un proyecto de música de Chile, con sede en Santiago, Chile, form",latam,0.23529411764705882,0,0.0
Faceta de de música de Chile es,Cultura de Chile,un proyecto de investigación que busca explorar las distintas manifestaciones de la,latam,0.13333333333333333,0,0.0
Mantenido por el wikiproyecto de música de Chile es,Wikiproyecto:Música latina,un proyecto que busca mejorar la información sobre la música de Chile en Wikipedia.,latam,0.0,0,0.0
Ubicación de la sede de Partido Liberal de Chile es,Santiago de Chile,"en la ciudad de Santiago, en el barrio de Lastarria,",latam,0.30769230769230765,0,0.0
Identificador en Facebook de Partido Liberal de Chile es,PartidoLiberaldeChile,":
El Partido Liberal de Chile no tiene un identificador oficial en Facebook",latam,0.0,0,0.0
Diferente de de Partido Liberal de Chile es,"Partido Liberal (Chile, 1988-1994)","el Partido Liberal de Colombia, que fue fundado en 18",latam,0.28571428571428575,0,0.0
Categoría en Commons de Partido Liberal de Chile es,Partido Liberal de Chile,una categoría en el sitio web de medios de comunicación y contenido libre de Wikimedia,latam,0.10526315789473685,0,0.0
Deporte de selección olímpica de fútbol de Chile es,fútbol,"un tema que no tiene una respuesta clara, ya que hay diferentes pers",latam,0.0,0,0.0
Clase de competencia de selección olímpica de fútbol de Chile es,Fútbol masculino sub-23,el lugar donde se desarrollan los partidos de la selección olí,latam,0.0,0,0.0
Idioma de la película o programa de televisión de Acta general de Chile es,español,":
La película o programa de televisión ""Acta general de Chile""",latam,0.0,0,0.0
Tema musical de Acta general de Chile es,Ángel Parra,un tema musical que fue compuesto por el compositor y violinista ch,latam,0.0,0,0.0
